ALGOTYPE,BallMoveCnt,Bucket,DEMO,Hypothesis,RESPONSE,STEP_Num,hypIndex,posteriorScore
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RRB,G/,/RR,G/,/RR,G/,/RR",R,9,47,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",G,0,48,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,1,48,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,1,48,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",G,2,48,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,3,48,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,3,48,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,4,48,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,5,48,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,5,48,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,6,48,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,7,48,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,7,48,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,8,48,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,9,48,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,R/,/RR",R,9,48,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",G,0,49,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,1,49,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,1,49,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",G,2,49,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,3,49,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,3,49,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,4,49,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,5,49,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,5,49,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,6,49,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,7,49,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,7,49,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",G,8,49,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,9,49,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,R/,/RR,G/,/RR",R,9,49,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",G,0,50,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,1,50,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,1,50,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",G,2,50,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,3,50,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,3,50,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,4,50,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,5,50,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,5,50,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",G,6,50,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,7,50,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,7,50,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,8,50,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,9,50,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,R/,/RR",R,9,50,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",G,0,51,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,1,51,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,1,51,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",G,2,51,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,3,51,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,3,51,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,4,51,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,5,51,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,5,51,-15.5857
Double,9,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",G,6,51,-15.5857
Double,10,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,7,51,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,7,51,-15.5857
Double,12,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",G,8,51,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,9,51,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,R/,/RR,G/,/RR,G/,/RR",R,9,51,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,0,52,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,1,52,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,1,52,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,2,52,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,3,52,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,3,52,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,4,52,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,52,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,52,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,5,52,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,6,52,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,52,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,52,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,7,52,-15.5857
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",G,8,52,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,9,52,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RRR,G/,/RR",R,9,52,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,0,53,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,1,53,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,1,53,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,2,53,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,3,53,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,3,53,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,4,53,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,53,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,53,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,5,53,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,6,53,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,7,53,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,7,53,-15.5857
Double,13,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",G,8,53,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,9,53,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRR,G/,/RR,G/,/RR",R,9,53,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,0,54,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,1,54,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,1,54,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,2,54,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,3,54,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,3,54,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,4,54,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,5,54,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,5,54,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,5,54,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,6,54,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,7,54,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,7,54,-15.5857
Double,13,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,7,54,-15.5857
Double,14,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",G,8,54,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,9,54,-15.5857
Double,16,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RRG,G/,/RR",R,9,54,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,0,55,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,1,55,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,1,55,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,2,55,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,3,55,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,3,55,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,4,55,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,5,55,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,5,55,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,5,55,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,6,55,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,7,55,-15.5857
Double,12,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,7,55,-15.5857
Double,13,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",G,8,55,-15.5857
Double,14,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,9,55,-15.5857
Double,15,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRG,G/,/RR,G/,/RR",R,9,55,-15.5857
Double,0,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",G,0,56,-15.5857
Double,1,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,1,56,-15.5857
Double,2,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,1,56,-15.5857
Double,3,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",G,2,56,-15.5857
Double,4,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,3,56,-15.5857
Double,5,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,3,56,-15.5857
Double,6,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",G,4,56,-15.5857
Double,7,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,5,56,-15.5857
Double,8,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,5,56,-15.5857
Double,9,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",B,5,56,-15.5857
Double,10,left,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",G,6,56,-15.5857
Double,11,right,"G/,/RR\;G/,/RR,G/,/RR\;G/,/RR,G/,/RR,G/,/RR","G/,/RR,G/,/RR,G/,/RRB,G/,/RRB,G/,/RR",R,7,56,-15.5857
